obj_name,PRMAGIC_1_best_iter
0_class-18,0
1_class-18,5
2_class-16,0
3_class-19,5
4_class-17,5
5_class-19,4
6_class-18,1
7_class-18,5
8_class-17,5
9_class-16,2
10_class-17,2
11_class-16,2
12_class-17,2
13_class-19,1
14_class-15,4
15_class-15,0
16_class-19,4
17_class-17,5
18_class-17,3
19_class-17,0
20_class-16,3
21_class-19,0
22_class-19,2
23_class-16,4
24_class-17,2
25_class-19,1
26_class-19,0
27_class-19,3
28_class-17,4
29_class-15,5
30_class-15,2
31_class-17,1
32_class-17,0
33_class-18,2
34_class-16,1
35_class-16,5
36_class-18,4
37_class-17,0
38_class-19,0
39_class-17,2
40_class-15,5
41_class-18,2
42_class-15,5
43_class-17,4
44_class-18,0
45_class-16,2
46_class-18,3
47_class-18,1
48_class-19,1
49_class-19,0
50_class-15,0
51_class-18,1
52_class-18,4
53_class-19,5
54_class-15,4
55_class-18,5
56_class-15,3
57_class-16,0
58_class-16,0
59_class-18,5
60_class-18,0
61_class-15,4
62_class-15,4
63_class-16,4
64_class-17,5
65_class-19,5
66_class-17,1
67_class-16,2
68_class-18,0
69_class-18,2
70_class-19,3
71_class-16,1
72_class-18,5
73_class-18,4
74_class-19,2
75_class-19,2
76_class-17,1
77_class-16,2
78_class-15,4
79_class-15,0
80_class-18,2
81_class-17,1
82_class-19,1
83_class-17,1
84_class-18,5
85_class-19,2
86_class-17,2
87_class-15,4
88_class-17,4
89_class-17,1
90_class-16,5
91_class-15,2
92_class-19,2
93_class-17,1
94_class-19,2
95_class-17,3
96_class-17,3
97_class-17,5
98_class-15,2
99_class-19,1
100_class-17,2
101_class-17,5
102_class-15,0
103_class-17,5
104_class-18,4
105_class-15,0
106_class-15,2
107_class-15,3
108_class-19,3
109_class-15,5
110_class-15,0
111_class-15,1
112_class-19,4
113_class-16,2
114_class-19,0
115_class-18,1
116_class-17,3
117_class-19,1
118_class-19,5
119_class-18,4
120_class-15,3
121_class-15,4
122_class-17,0
123_class-17,4
124_class-19,5
125_class-17,3
126_class-18,4
127_class-19,0
128_class-18,0
129_class-16,5
130_class-15,5
131_class-17,0
132_class-18,4
133_class-16,0
134_class-19,1
135_class-16,5
136_class-19,2
137_class-19,5
138_class-15,2
139_class-15,0
140_class-19,2
141_class-19,3
142_class-19,1
143_class-18,2
144_class-16,0
145_class-15,0
146_class-18,2
147_class-19,0
148_class-16,4
149_class-18,2
150_class-18,0
151_class-18,4
152_class-17,3
153_class-16,2
154_class-16,3
155_class-19,0
156_class-16,0
157_class-16,5
158_class-19,3
159_class-17,3
160_class-18,4
161_class-15,2
162_class-18,1
163_class-16,0
164_class-17,1
165_class-17,1
166_class-19,3
167_class-17,0
168_class-19,4
169_class-15,3
170_class-17,3
171_class-17,5
172_class-15,4
173_class-19,1
174_class-18,0
175_class-16,1
176_class-19,4
177_class-18,4
178_class-17,4
179_class-18,3
180_class-16,5
181_class-18,5
182_class-18,1
183_class-19,3
184_class-16,3
185_class-15,3
186_class-17,0
187_class-19,5
188_class-15,3
189_class-17,3
190_class-16,5
191_class-15,4
192_class-17,4
193_class-16,0
194_class-16,5
195_class-19,4
196_class-18,4
197_class-18,0
198_class-18,0
199_class-17,1
200_class-19,5
201_class-17,1
202_class-15,1
203_class-19,3
204_class-18,3
205_class-15,2
206_class-17,0
207_class-19,2
208_class-15,0
209_class-18,4
210_class-17,4
211_class-18,2
212_class-18,3
213_class-18,4
214_class-17,2
215_class-18,3
216_class-18,1
217_class-18,0
218_class-19,5
219_class-19,5
220_class-15,1
221_class-17,3
222_class-17,3
223_class-16,1
224_class-19,2
225_class-17,3
226_class-19,4
227_class-18,0
228_class-17,2
229_class-17,4
230_class-18,5
231_class-17,0
232_class-17,1
233_class-18,0
234_class-18,2
235_class-17,4
236_class-19,0
237_class-18,5
238_class-18,5
239_class-17,5
240_class-17,1
241_class-16,2
242_class-19,4
243_class-15,1
244_class-15,1
245_class-19,4
246_class-18,3
247_class-16,1
248_class-16,1
249_class-18,2
250_class-17,2
251_class-18,0
252_class-15,0
253_class-16,2
254_class-17,3
255_class-19,3
256_class-16,5
257_class-16,1
258_class-16,5
259_class-15,4
260_class-18,0
261_class-19,3
262_class-17,1
263_class-15,1
264_class-15,0
265_class-18,5
266_class-17,1
267_class-16,5
268_class-15,4
269_class-17,2
270_class-16,5
271_class-17,0
272_class-18,4
273_class-19,5
274_class-17,0
275_class-15,5
276_class-15,1
277_class-18,0
278_class-16,1
279_class-17,3
280_class-15,3
281_class-18,4
282_class-18,2
283_class-16,0
284_class-15,2
285_class-19,3
286_class-15,2
287_class-17,0
288_class-17,3
289_class-15,4
290_class-19,5
291_class-18,5
292_class-18,2
293_class-17,4
294_class-15,1
295_class-19,5
296_class-17,2
297_class-18,1
298_class-16,0
299_class-18,3
