obj_name,selector,selected_iter,pre_fallback_iter,fallback_applied,selector_miou,baseline_miou,oracle_miou,support_query_selected,decoder_confidence_selected,temporal_stability_selected,foreground_background_separation_selected
0_class-0,original,0,0,False,0.9348068237304688,0.9348068237304688,0.937429666519165,0.9812906980514526,1.013448715209961,1.0,0.9937378764152527
1_class-72,original,1,1,False,0.4031599760055542,0.453751802444458,0.453751802444458,0.9691668152809143,0.993375301361084,0.2753152216300533,0.9714856743812561
2_class-68,original,1,1,False,0.16467592120170593,0.178485706448555,0.17852483689785004,0.8609567284584045,0.9971252679824829,0.8923889397755896,0.985741913318634
3_class-76,original,2,2,False,0.1705811470746994,0.15649285912513733,0.1724977195262909,0.9271997213363647,0.9989098310470581,0.9938944044346503,0.9089541435241699
4_class-36,original,1,1,False,0.48888099193573,0.485146701335907,0.48888099193573,0.996711790561676,0.9094873666763306,0.4611991504656102,0.9778137803077698
5_class-56,original,1,1,False,0.4264173209667206,0.43561702966690063,0.43561702966690063,0.995286226272583,0.9891772270202637,0.7277434353040629,0.9713090658187866
6_class-48,original,2,2,False,0.43427786231040955,0.4341966509819031,0.6609586477279663,0.9913890361785889,1.0020893812179565,0.9218923717704064,0.9838739037513733
7_class-36,original,2,2,False,0.4761351943016052,0.47439661622047424,0.533552885055542,0.9924407005310059,0.9675519466400146,0.7808757305739197,0.9771097302436829
8_class-40,original,5,5,False,0.9671297073364258,0.95710289478302,0.9671297073364258,0.9767293334007263,0.9981387853622437,0.9775837975458949,0.9827170372009277
9_class-4,original,4,4,False,0.9392457008361816,0.9420785903930664,0.9420785903930664,0.9910197257995605,0.9985580444335938,0.9228002551609007,0.969072163105011
10_class-0,original,2,2,False,0.27115726470947266,0.27115166187286377,0.27119266986846924,0.9467146992683411,1.0177361965179443,0.9998798541085604,0.9978331327438354
11_class-68,original,3,3,False,0.4672846794128418,0.5343719720840454,0.6571979522705078,0.9888205528259277,0.9891772270202637,0.9963208901651113,0.9884793758392334
12_class-40,original,4,4,False,0.46477392315864563,0.474918395280838,0.4839261472225189,0.9964210987091064,0.994070291519165,0.12570145903479238,0.9929211735725403
13_class-36,original,1,1,False,0.6055665016174316,0.762453556060791,0.762453556060791,0.9980483055114746,0.934376060962677,0.39839679358717434,0.9863872528076172
14_class-28,original,2,2,False,0.5436305403709412,0.4783416986465454,0.5436305403709412,0.9950196146965027,0.9732635021209717,0.2279264054079908,0.9864007234573364
15_class-72,original,3,3,False,0.4431265890598297,0.4429868459701538,0.5708160400390625,0.9955944418907166,1.000734567642212,0.28779415804413516,0.991180956363678
16_class-52,original,4,4,False,0.31843438744544983,0.31484684348106384,0.31843438744544983,0.9882351160049438,0.9855118989944458,0.37316395394998014,0.9755173325538635
17_class-32,original,2,2,False,0.358366459608078,0.38735058903694153,0.4166697859764099,0.9721784591674805,0.9823654890060425,0.49466597998822837,0.9151081442832947
18_class-72,original,4,4,False,0.16780050098896027,0.16444656252861023,0.17039558291435242,0.9885058999061584,0.9696036577224731,0.9540063289610359,0.9345358610153198
19_class-12,original,3,3,False,0.8775612115859985,0.638521671295166,0.8775612115859985,0.996621310710907,0.9532815217971802,0.6669330720841498,0.9553232789039612
20_class-48,original,4,4,False,0.25384998321533203,0.6100663542747498,0.7836996912956238,0.9692345857620239,0.9299592971801758,0.2457687329606477,0.7098729014396667
21_class-60,original,3,3,False,0.7795747518539429,0.7800489068031311,0.7808145880699158,0.9539176225662231,1.0133134126663208,0.9976831162520283,0.9863430857658386
22_class-4,original,1,1,False,0.9079471826553345,0.907974123954773,0.9079846143722534,0.9962483644485474,0.9984617233276367,0.998532683296256,0.9920850992202759
23_class-60,original,5,5,False,0.28499913215637207,0.29291221499443054,0.36112868785858154,0.9640026688575745,0.9981831312179565,0.812206572769953,0.9515370726585388
24_class-32,original,3,3,False,0.4594946801662445,0.4588036835193634,0.4728948175907135,0.995866060256958,0.9910013675689697,0.9883313325330132,0.9911974668502808
25_class-60,original,5,5,False,0.3692840337753296,0.36925873160362244,0.3757505714893341,0.9233187437057495,1.00118088722229,0.9993474268890474,0.993370532989502
26_class-52,original,0,0,False,0.6882747411727905,0.6882747411727905,0.8250777721405029,0.9982782602310181,0.9741414785385132,1.0,0.9901383519172668
27_class-24,original,3,3,False,0.4603334069252014,0.37575840950012207,0.4603334069252014,0.9966983795166016,1.009063720703125,0.6291793313069909,0.9970110654830933
28_class-64,original,1,1,False,0.43345555663108826,0.3891524374485016,0.436722993850708,0.9906420707702637,0.9913862943649292,0.757174365114374,0.9693271517753601
29_class-40,original,4,4,False,0.4308019280433655,0.36563119292259216,0.4550134539604187,0.9903444051742554,0.9948756694793701,0.9435298335773402,0.9811753630638123
30_class-40,original,1,1,False,0.46792125701904297,0.4923277199268341,0.4923277199268341,0.9957360625267029,0.9735434055328369,0.3208457166692737,0.9827436804771423
31_class-24,original,2,2,False,0.7663875818252563,0.7526583671569824,0.8824549913406372,0.9936254620552063,0.9948374032974243,0.7522136739730004,0.9857498407363892
32_class-28,original,1,1,False,0.45864805579185486,0.5268978476524353,0.6994299292564392,0.9980047941207886,0.976892352104187,0.39775983328991926,0.982340395450592
