obj_name,original_iter,original_miou,baseline_miou_original,oracle_miou_original,guarded_iter,guarded_miou,baseline_miou_guarded,oracle_miou_guarded,guarded_delta_vs_original,original_delta_vs_baseline,guarded_delta_vs_baseline,original_non_degraded,guarded_non_degraded,ndr_transition
172_class-777,1,0.7341209650,0.4977586269,0.7341209650,1,0.7341209650,0.4977586269,0.7341209650,0.0000000000,0.2363623381,0.2363623381,1,1,0
173_class-777,1,0.7507393360,0.7578517199,0.7578517199,1,0.7507393360,0.7578517199,0.7578517199,0.0000000000,-0.0071123838,-0.0071123838,0,0,0
174_class-777,0,0.7668508291,0.7668508291,0.7683259249,0,0.7668508291,0.7668508291,0.7683259249,0.0000000000,0.0000000000,0.0000000000,1,1,0
175_class-777,0,0.4130694866,0.4130694866,0.4130694866,0,0.4130694866,0.4130694866,0.4130694866,0.0000000000,0.0000000000,0.0000000000,1,1,0
176_class-777,4,0.8350230455,0.7636899352,0.8620710373,4,0.8350230455,0.7636899352,0.8620710373,0.0000000000,0.0713331103,0.0713331103,1,1,0
177_class-777,0,0.8937393427,0.8937393427,0.8937393427,0,0.8937393427,0.8937393427,0.8937393427,0.0000000000,0.0000000000,0.0000000000,1,1,0
178_class-777,2,0.5564474463,0.4616008401,0.5645905733,2,0.5564474463,0.4616008401,0.5645905733,0.0000000000,0.0948466063,0.0948466063,1,1,0
179_class-777,2,0.9391946793,0.9388419986,0.9393813610,0,0.9388419986,0.9388419986,0.9393813610,-0.0003526807,0.0003526807,0.0000000000,1,1,0
180_class-778,1,0.7125089169,0.7150114775,0.7150937915,1,0.7125089169,0.7150114775,0.7150937915,0.0000000000,-0.0025025606,-0.0025025606,0,0,0
181_class-778,2,0.6417560577,0.9776175022,0.9776806831,0,0.9776175022,0.9776175022,0.9776806831,0.3358614445,-0.3358614445,0.0000000000,0,1,1
182_class-778,5,0.3102756739,0.3791683912,0.5762563944,0,0.3791683912,0.3791683912,0.5762563944,0.0688927174,-0.0688927174,0.0000000000,0,1,1
183_class-778,1,0.4967700839,0.2982628345,0.4967700839,0,0.2982628345,0.2982628345,0.4967700839,-0.1985072494,0.1985072494,0.0000000000,1,1,0
184_class-778,1,0.9442279339,0.9332461357,0.9458839893,1,0.9442279339,0.9332461357,0.9458839893,0.0000000000,0.0109817982,0.0109817982,1,1,0
185_class-778,5,0.8950138688,0.8855955005,0.9043070674,5,0.8950138688,0.8855955005,0.9043070674,0.0000000000,0.0094183683,0.0094183683,1,1,0
186_class-778,4,0.1431586444,0.3580906391,0.5679414272,0,0.3580906391,0.3580906391,0.5679414272,0.2149319947,-0.2149319947,0.0000000000,0,1,1
187_class-778,0,0.9613303542,0.9613303542,0.9613303542,0,0.9613303542,0.9613303542,0.9613303542,0.0000000000,0.0000000000,0.0000000000,1,1,0
188_class-778,0,0.6459029913,0.6459029913,0.6703577042,0,0.6459029913,0.6459029913,0.6703577042,0.0000000000,0.0000000000,0.0000000000,1,1,0
189_class-778,5,0.8280886412,0.8810700178,0.9766639471,0,0.8810700178,0.8810700178,0.9766639471,0.0529813766,-0.0529813766,0.0000000000,0,1,1
190_class-779,5,0.9033792019,0.9021656513,0.9033792019,5,0.9033792019,0.9021656513,0.9033792019,0.0000000000,0.0012135506,0.0012135506,1,1,0
191_class-779,2,0.9765354395,0.9776977301,0.9778420925,2,0.9765354395,0.9776977301,0.9778420925,0.0000000000,-0.0011622906,-0.0011622906,0,0,0
192_class-779,3,0.9852123260,0.9851146936,0.9861361980,0,0.9851146936,0.9851146936,0.9861361980,-0.0000976324,0.0000976324,0.0000000000,1,1,0
193_class-779,0,0.9798791409,0.9798791409,0.9798791409,0,0.9798791409,0.9798791409,0.9798791409,0.0000000000,0.0000000000,0.0000000000,1,1,0
194_class-779,5,0.8015358448,0.8011751771,0.8017414808,0,0.8011751771,0.8011751771,0.8017414808,-0.0003606677,0.0003606677,0.0000000000,1,1,0
195_class-779,5,0.9465724826,0.9463446140,0.9556525946,5,0.9465724826,0.9463446140,0.9556525946,0.0000000000,0.0002278686,0.0002278686,1,1,0
196_class-779,4,0.9584512711,0.9590153694,0.9595685005,4,0.9584512711,0.9590153694,0.9595685005,0.0000000000,-0.0005640984,-0.0005640984,0,0,0
197_class-779,0,0.9687063694,0.9687063694,0.9693890214,0,0.9687063694,0.9687063694,0.9693890214,0.0000000000,0.0000000000,0.0000000000,1,1,0
198_class-779,5,0.9316226840,0.9413766861,0.9413766861,5,0.9316226840,0.9413766861,0.9413766861,0.0000000000,-0.0097540021,-0.0097540021,0,0,0
199_class-779,3,0.8086202145,0.5177866220,0.8086202145,3,0.8086202145,0.5177866220,0.8086202145,0.0000000000,0.2908335924,0.2908335924,1,1,0
200_class-780,1,0.9709842205,0.9784010053,0.9821102619,1,0.9709842205,0.9784010053,0.9821102619,0.0000000000,-0.0074167848,-0.0074167848,0,0,0
201_class-780,3,0.9829015732,0.9830681086,0.9830681086,3,0.9829015732,0.9830681086,0.9830681086,0.0000000000,-0.0001665354,-0.0001665354,0,0,0
202_class-780,0,0.9066732526,0.9066732526,0.9067528248,0,0.9066732526,0.9066732526,0.9067528248,0.0000000000,0.0000000000,0.0000000000,1,1,0
203_class-780,1,0.9821820259,0.9818898439,0.9821820259,0,0.9818898439,0.9818898439,0.9821820259,-0.0002921820,0.0002921820,0.0000000000,1,1,0
204_class-780,2,0.9738791585,0.9742659330,0.9742670059,2,0.9738791585,0.9742659330,0.9742670059,0.0000000000,-0.0003867745,-0.0003867745,0,0,0
205_class-780,1,0.9800556898,0.9805696011,0.9806470871,0,0.9805696011,0.9805696011,0.9806470871,0.0005139112,-0.0005139112,0.0000000000,0,1,1
206_class-780,5,0.9696005583,0.9694041014,0.9698048830,0,0.9694041014,0.9694041014,0.9698048830,-0.0001964569,0.0001964569,0.0000000000,1,1,0
207_class-780,0,0.9529471993,0.9529471993,0.9529471993,0,0.9529471993,0.9529471993,0.9529471993,0.0000000000,0.0000000000,0.0000000000,1,1,0
208_class-780,3,0.9776422977,0.9774912596,0.9785435200,3,0.9776422977,0.9774912596,0.9785435200,0.0000000000,0.0001510382,0.0001510382,1,1,0
209_class-780,4,0.9808039665,0.9806754589,0.9815354347,4,0.9808039665,0.9806754589,0.9815354347,0.0000000000,0.0001285076,0.0001285076,1,1,0
210_class-781,0,0.9613878727,0.9613878727,0.9613878727,0,0.9613878727,0.9613878727,0.9613878727,0.0000000000,0.0000000000,0.0000000000,1,1,0
211_class-781,3,0.9495359063,0.9507704377,0.9525294900,3,0.9495359063,0.9507704377,0.9525294900,0.0000000000,-0.0012345314,-0.0012345314,0,0,0
212_class-781,4,0.9612023234,0.9607329369,0.9612023234,0,0.9607329369,0.9607329369,0.9612023234,-0.0004693866,0.0004693866,0.0000000000,1,1,0
213_class-781,5,0.9522006512,0.9466120005,0.9522006512,5,0.9522006512,0.9466120005,0.9522006512,0.0000000000,0.0055886507,0.0055886507,1,1,0
214_class-781,4,0.9779738784,0.9771264791,0.9779738784,0,0.9771264791,0.9771264791,0.9779738784,-0.0008473992,0.0008473992,0.0000000000,1,1,0
215_class-781,2,0.9757302999,0.9756840467,0.9757302999,2,0.9757302999,0.9756840467,0.9757302999,0.0000000000,0.0000462532,0.0000462532,1,1,0
216_class-781,1,0.9416590929,0.9410841465,0.9424250722,1,0.9416590929,0.9410841465,0.9424250722,0.0000000000,0.0005749464,0.0005749464,1,1,0
217_class-781,5,0.9460708499,0.9458174706,0.9461455345,0,0.9458174706,0.9458174706,0.9461455345,-0.0002533793,0.0002533793,0.0000000000,1,1,0
218_class-781,4,0.9720895886,0.9712421894,0.9720895886,0,0.9712421894,0.9712421894,0.9720895886,-0.0008473992,0.0008473992,0.0000000000,1,1,0
219_class-781,4,0.9667651653,0.9667102098,0.9668793678,0,0.9667102098,0.9667102098,0.9668793678,-0.0000549555,0.0000549555,0.0000000000,1,1,0
220_class-782,2,0.9871542454,0.9869501591,0.9871542454,0,0.9869501591,0.9869501591,0.9871542454,-0.0002040863,0.0002040863,0.0000000000,1,1,0
221_class-782,2,0.9619907141,0.9618420601,0.9619907141,2,0.9619907141,0.9618420601,0.9619907141,0.0000000000,0.0001486540,0.0001486540,1,1,0
222_class-782,4,0.9732244015,0.9731417894,0.9742298722,0,0.9731417894,0.9731417894,0.9742298722,-0.0000826120,0.0000826120,0.0000000000,1,1,0
223_class-782,2,0.9667228460,0.9662750363,0.9667228460,0,0.9662750363,0.9662750363,0.9667228460,-0.0004478097,0.0004478097,0.0000000000,1,1,0
224_class-782,2,0.2428684980,0.2652098536,0.2652098536,0,0.2652098536,0.2652098536,0.2652098536,0.0223413557,-0.0223413557,0.0000000000,0,1,1
225_class-782,0,0.9861385226,0.9861385226,0.9861385226,0,0.9861385226,0.9861385226,0.9861385226,0.0000000000,0.0000000000,0.0000000000,1,1,0
226_class-782,0,0.9813231826,0.9813231826,0.9837082624,0,0.9813231826,0.9813231826,0.9837082624,0.0000000000,0.0000000000,0.0000000000,1,1,0
227_class-782,3,0.9594135284,0.9593937397,0.9595454335,3,0.9594135284,0.9593937397,0.9595454335,0.0000000000,0.0000197887,0.0000197887,1,1,0
228_class-782,1,0.9666393995,0.8875010014,0.9739637375,0,0.8875010014,0.8875010014,0.9739637375,-0.0791383982,0.0791383982,0.0000000000,1,1,0
229_class-782,3,0.9884159565,0.9883569479,0.9894185662,3,0.9884159565,0.9883569479,0.9894185662,0.0000000000,0.0000590086,0.0000590086,1,1,0
230_class-783,0,0.6185992956,0.6185992956,0.7313821316,0,0.6185992956,0.6185992956,0.7313821316,0.0000000000,0.0000000000,0.0000000000,1,1,0
231_class-783,5,0.7951672673,0.9748178720,0.9748178720,5,0.7951672673,0.9748178720,0.9748178720,0.0000000000,-0.1796506047,-0.1796506047,0,0,0
232_class-783,5,0.8969439268,0.8634949923,0.8969439268,5,0.8969439268,0.8634949923,0.8969439268,0.0000000000,0.0334489346,0.0334489346,1,1,0
233_class-783,5,0.9055369496,0.7532278299,0.9055369496,5,0.9055369496,0.7532278299,0.9055369496,0.0000000000,0.1523091197,0.1523091197,1,1,0
234_class-783,4,0.9402120709,0.8033837080,0.9625246525,4,0.9402120709,0.8033837080,0.9625246525,0.0000000000,0.1368283629,0.1368283629,1,1,0
235_class-783,0,0.8587287664,0.8587287664,0.8587287664,0,0.8587287664,0.8587287664,0.8587287664,0.0000000000,0.0000000000,0.0000000000,1,1,0
236_class-783,2,0.9747277498,0.8883855343,0.9747277498,0,0.8883855343,0.8883855343,0.9747277498,-0.0863422155,0.0863422155,0.0000000000,1,1,0
237_class-783,3,0.7455334663,0.7532888651,0.8069446087,0,0.7532888651,0.7532888651,0.8069446087,0.0077553988,-0.0077553988,0.0000000000,0,1,1
238_class-783,5,0.9791555405,0.9804477692,0.9804477692,0,0.9804477692,0.9804477692,0.9804477692,0.0012922287,-0.0012922287,0.0000000000,0,1,1
239_class-783,1,0.8806052208,0.8845131993,0.8955817223,1,0.8806052208,0.8845131993,0.8955817223,0.0000000000,-0.0039079785,-0.0039079785,0,0,0
240_class-784,1,0.9749187231,0.9747283459,0.9749187231,1,0.9749187231,0.9747283459,0.9749187231,0.0000000000,0.0001903772,0.0001903772,1,1,0
241_class-784,4,0.9665467739,0.8978238106,0.9665467739,0,0.8978238106,0.8978238106,0.9665467739,-0.0687229633,0.0687229633,0.0000000000,1,1,0
242_class-784,1,0.8898178339,0.8881580830,0.8898178339,0,0.8881580830,0.8881580830,0.8898178339,-0.0016597509,0.0016597509,0.0000000000,1,1,0
243_class-784,4,0.9636802673,0.9633916616,0.9655160904,0,0.9633916616,0.9633916616,0.9655160904,-0.0002886057,0.0002886057,0.0000000000,1,1,0
244_class-784,4,0.9527231455,0.9526749849,0.9532163739,0,0.9526749849,0.9526749849,0.9532163739,-0.0000481606,0.0000481606,0.0000000000,1,1,0
245_class-784,2,0.9611760378,0.9612612128,0.9614963531,2,0.9611760378,0.9612612128,0.9614963531,0.0000000000,-0.0000851750,-0.0000851750,0,0,0
246_class-784,3,0.9236351252,0.8625993729,0.9453741312,3,0.9236351252,0.8625993729,0.9453741312,0.0000000000,0.0610357523,0.0610357523,1,1,0
247_class-784,5,0.9703567028,0.9701251984,0.9703567028,5,0.9703567028,0.9701251984,0.9703567028,0.0000000000,0.0002315044,0.0002315044,1,1,0
248_class-784,2,0.9488673210,0.9392056465,0.9493921995,0,0.9392056465,0.9392056465,0.9493921995,-0.0096616745,0.0096616745,0.0000000000,1,1,0
249_class-784,0,0.9470757246,0.9470757246,0.9471088648,0,0.9470757246,0.9470757246,0.9471088648,0.0000000000,0.0000000000,0.0000000000,1,1,0
250_class-785,2,0.6183923483,0.8436017036,0.8436017036,0,0.8436017036,0.8436017036,0.8436017036,0.2252093554,-0.2252093554,0.0000000000,0,1,1
251_class-785,4,0.9816870093,0.9809771776,0.9816870093,0,0.9809771776,0.9809771776,0.9816870093,-0.0007098317,0.0007098317,0.0000000000,1,1,0
252_class-785,4,0.7205961943,0.9845799804,0.9852840900,0,0.9845799804,0.9845799804,0.9852840900,0.2639837861,-0.2639837861,0.0000000000,0,1,1
253_class-785,4,0.9838763475,0.9837601185,0.9841795564,0,0.9837601185,0.9837601185,0.9841795564,-0.0001162291,0.0001162291,0.0000000000,1,1,0
254_class-785,2,0.8341281414,0.8503328562,0.8503328562,0,0.8503328562,0.8503328562,0.8503328562,0.0162047148,-0.0162047148,0.0000000000,0,1,1
255_class-785,4,0.7983717918,0.7962449789,0.9849230051,4,0.7983717918,0.7962449789,0.9849230051,0.0000000000,0.0021268129,0.0021268129,1,1,0
256_class-785,4,0.9604445696,0.9587168694,0.9604445696,0,0.9587168694,0.9587168694,0.9604445696,-0.0017277002,0.0017277002,0.0000000000,1,1,0
257_class-785,1,0.9506525397,0.9028954506,0.9579073191,0,0.9028954506,0.9028954506,0.9579073191,-0.0477570891,0.0477570891,0.0000000000,1,1,0
258_class-785,0,0.9762269258,0.9762269258,0.9771984220,0,0.9762269258,0.9762269258,0.9771984220,0.0000000000,0.0000000000,0.0000000000,1,1,0
259_class-785,0,0.9374016523,0.9374016523,0.9509119987,0,0.9374016523,0.9374016523,0.9509119987,0.0000000000,0.0000000000,0.0000000000,1,1,0
260_class-786,5,0.9785911441,0.9786250591,0.9786917567,5,0.9785911441,0.9786250591,0.9786917567,0.0000000000,-0.0000339150,-0.0000339150,0,0,0
261_class-786,1,0.9906853437,0.9906512499,0.9907879233,1,0.9906853437,0.9906512499,0.9907879233,0.0000000000,0.0000340939,0.0000340939,1,1,0
262_class-786,1,0.9902671576,0.9906932116,0.9906932116,1,0.9902671576,0.9906932116,0.9906932116,0.0000000000,-0.0004260540,-0.0004260540,0,0,0
263_class-786,3,0.9853745699,0.9851831198,0.9853745699,3,0.9853745699,0.9851831198,0.9853745699,0.0000000000,0.0001914501,0.0001914501,1,1,0
264_class-786,4,0.9871574640,0.9870805740,0.9871686697,4,0.9871574640,0.9870805740,0.9871686697,0.0000000000,0.0000768900,0.0000768900,1,1,0
265_class-786,3,0.9556043148,0.9274998903,0.9776483774,0,0.9274998903,0.9274998903,0.9776483774,-0.0281044245,0.0281044245,0.0000000000,1,1,0
266_class-786,3,0.9051739573,0.8526080847,0.9758833647,3,0.9051739573,0.8526080847,0.9758833647,0.0000000000,0.0525658727,0.0525658727,1,1,0
267_class-786,4,0.9770907760,0.9771804810,0.9774433970,4,0.9770907760,0.9771804810,0.9774433970,0.0000000000,-0.0000897050,-0.0000897050,0,0,0
268_class-786,2,0.9715785384,0.9718149900,0.9722052217,0,0.9718149900,0.9718149900,0.9722052217,0.0002364516,-0.0002364516,0.0000000000,0,1,1
269_class-786,2,0.9819809198,0.9818965197,0.9819809198,0,0.9818965197,0.9818965197,0.9819809198,-0.0000844002,0.0000844002,0.0000000000,1,1,0
270_class-787,2,0.8794133663,0.8868277073,0.9541691542,0,0.8868277073,0.8868277073,0.9541691542,0.0074143410,-0.0074143410,0.0000000000,0,1,1
271_class-787,5,0.9364830256,0.9366508126,0.9367188215,5,0.9364830256,0.9366508126,0.9367188215,0.0000000000,-0.0001677871,-0.0001677871,0,0,0
272_class-787,5,0.8868727684,0.8764868379,0.9111585021,5,0.8868727684,0.8764868379,0.9111585021,0.0000000000,0.0103859305,0.0103859305,1,1,0
273_class-787,1,0.9237592220,0.9207845926,0.9237592220,1,0.9237592220,0.9207845926,0.9237592220,0.0000000000,0.0029746294,0.0029746294,1,1,0
274_class-787,0,0.9525104761,0.9525104761,0.9525104761,0,0.9525104761,0.9525104761,0.9525104761,0.0000000000,0.0000000000,0.0000000000,1,1,0
275_class-787,1,0.9702072144,0.9704229832,0.9709325433,0,0.9704229832,0.9704229832,0.9709325433,0.0002157688,-0.0002157688,0.0000000000,0,1,1
276_class-787,2,0.9577039480,0.9570990205,0.9579987526,2,0.9577039480,0.9570990205,0.9579987526,0.0000000000,0.0006049275,0.0006049275,1,1,0
277_class-787,3,0.9512718916,0.9514220357,0.9515928626,3,0.9512718916,0.9514220357,0.9515928626,0.0000000000,-0.0001501441,-0.0001501441,0,0,0
278_class-787,0,0.9566203356,0.9566203356,0.9566203356,0,0.9566203356,0.9566203356,0.9566203356,0.0000000000,0.0000000000,0.0000000000,1,1,0
279_class-787,1,0.9257738590,0.9290798903,0.9290798903,1,0.9257738590,0.9290798903,0.9290798903,0.0000000000,-0.0033060312,-0.0033060312,0,0,0
280_class-788,4,0.9461771250,0.9457116127,0.9461771250,0,0.9457116127,0.9457116127,0.9461771250,-0.0004655123,0.0004655123,0.0000000000,1,1,0
281_class-788,0,0.9583641291,0.9583641291,0.9583849907,0,0.9583641291,0.9583641291,0.9583849907,0.0000000000,0.0000000000,0.0000000000,1,1,0
282_class-788,2,0.9282411337,0.9283174276,0.9283313751,0,0.9283174276,0.9283174276,0.9283313751,0.0000762939,-0.0000762939,0.0000000000,0,1,1
283_class-788,2,0.9238761663,0.9179968834,0.9238761663,0,0.9179968834,0.9179968834,0.9238761663,-0.0058792830,0.0058792830,0.0000000000,1,1,0
284_class-788,3,0.9492211342,0.9488068223,0.9499218464,3,0.9492211342,0.9488068223,0.9499218464,0.0000000000,0.0004143119,0.0004143119,1,1,0
285_class-788,1,0.9634974003,0.9637156725,0.9643100500,1,0.9634974003,0.9637156725,0.9643100500,0.0000000000,-0.0002182722,-0.0002182722,0,0,0
286_class-788,4,0.9624674320,0.9624460936,0.9625181556,0,0.9624460936,0.9624460936,0.9625181556,-0.0000213385,0.0000213385,0.0000000000,1,1,0
287_class-788,1,0.9619429111,0.9621189237,0.9621189237,1,0.9619429111,0.9621189237,0.9621189237,0.0000000000,-0.0001760125,-0.0001760125,0,0,0
288_class-788,5,0.9500185251,0.9489594102,0.9505717754,5,0.9500185251,0.9489594102,0.9505717754,0.0000000000,0.0010591149,0.0010591149,1,1,0
289_class-788,2,0.9038409591,0.9005532265,0.9038409591,0,0.9005532265,0.9005532265,0.9038409591,-0.0032877326,0.0032877326,0.0000000000,1,1,0
290_class-789,5,0.9423580170,0.9582619667,0.9585367441,0,0.9582619667,0.9582619667,0.9585367441,0.0159039497,-0.0159039497,0.0000000000,0,1,1
291_class-789,4,0.9453295469,0.9454419613,0.9454419613,4,0.9453295469,0.9454419613,0.9454419613,0.0000000000,-0.0001124144,-0.0001124144,0,0,0
292_class-789,5,0.9619992375,0.9618968368,0.9624949694,0,0.9618968368,0.9618968368,0.9624949694,-0.0001024008,0.0001024008,0.0000000000,1,1,0
293_class-789,0,0.9642750025,0.9642750025,0.9643706083,0,0.9642750025,0.9642750025,0.9643706083,0.0000000000,0.0000000000,0.0000000000,1,1,0
294_class-789,1,0.9564171433,0.9562675357,0.9564171433,1,0.9564171433,0.9562675357,0.9564171433,0.0000000000,0.0001496077,0.0001496077,1,1,0
295_class-789,3,0.8968626261,0.9247492552,0.9373847246,3,0.8968626261,0.9247492552,0.9373847246,0.0000000000,-0.0278866291,-0.0278866291,0,0,0
296_class-789,4,0.9650501609,0.9646707773,0.9650501609,0,0.9646707773,0.9646707773,0.9650501609,-0.0003793836,0.0003793836,0.0000000000,1,1,0
297_class-789,3,0.9589500427,0.9590204954,0.9590641260,3,0.9589500427,0.9590204954,0.9590641260,0.0000000000,-0.0000704527,-0.0000704527,0,0,0
298_class-789,5,0.9570319653,0.9580739737,0.9755083323,0,0.9580739737,0.9580739737,0.9755083323,0.0010420084,-0.0010420084,0.0000000000,0,1,1
299_class-789,0,0.9565188885,0.9565188885,0.9570482969,0,0.9565188885,0.9565188885,0.9570482969,0.0000000000,0.0000000000,0.0000000000,1,1,0
300_class-790,3,0.9852793217,0.9857215285,0.9857215285,0,0.9857215285,0.9857215285,0.9857215285,0.0004422069,-0.0004422069,0.0000000000,0,1,1
301_class-790,0,0.9915058017,0.9915058017,0.9919755459,0,0.9915058017,0.9915058017,0.9919755459,0.0000000000,0.0000000000,0.0000000000,1,1,0
302_class-790,3,0.9568578005,0.9567470551,0.9568578005,3,0.9568578005,0.9567470551,0.9568578005,0.0000000000,0.0001107454,0.0001107454,1,1,0
303_class-790,4,0.9877465963,0.9893183112,0.9893183112,4,0.9877465963,0.9893183112,0.9893183112,0.0000000000,-0.0015717149,-0.0015717149,0,0,0
304_class-790,4,0.9867756367,0.9862608910,0.9867756367,4,0.9867756367,0.9862608910,0.9867756367,0.0000000000,0.0005147457,0.0005147457,1,1,0
305_class-790,0,0.9854409695,0.9854409695,0.9856091738,0,0.9854409695,0.9854409695,0.9856091738,0.0000000000,0.0000000000,0.0000000000,1,1,0
306_class-790,4,0.8964165449,0.9011560678,0.9302563667,0,0.9011560678,0.9011560678,0.9302563667,0.0047395229,-0.0047395229,0.0000000000,0,1,1
307_class-790,5,0.9753147960,0.9751034975,0.9753147960,0,0.9751034975,0.9751034975,0.9753147960,-0.0002112985,0.0002112985,0.0000000000,1,1,0
308_class-790,0,0.9864422083,0.9864422083,0.9864422083,0,0.9864422083,0.9864422083,0.9864422083,0.0000000000,0.0000000000,0.0000000000,1,1,0
309_class-790,2,0.9862021804,0.9861901999,0.9862036705,2,0.9862021804,0.9861901999,0.9862036705,0.0000000000,0.0000119805,0.0000119805,1,1,0
310_class-791,1,0.7093659639,0.5784191489,0.7093659639,1,0.7093659639,0.5784191489,0.7093659639,0.0000000000,0.1309468150,0.1309468150,1,1,0
311_class-791,4,0.7913341522,0.7908763885,0.7913341522,0,0.7908763885,0.7908763885,0.7913341522,-0.0004577637,0.0004577637,0.0000000000,1,1,0
312_class-791,2,0.6235313416,0.6400789022,0.6400789022,0,0.6400789022,0.6400789022,0.6400789022,0.0165475607,-0.0165475607,0.0000000000,0,1,1
313_class-791,0,0.6313934922,0.6313934922,0.7420833111,0,0.6313934922,0.6313934922,0.7420833111,0.0000000000,0.0000000000,0.0000000000,1,1,0
314_class-791,2,0.8847705126,0.8847856522,0.8847856522,0,0.8847856522,0.8847856522,0.8847856522,0.0000151396,-0.0000151396,0.0000000000,0,1,1
315_class-791,4,0.9420936108,0.4193945527,0.9420936108,4,0.9420936108,0.4193945527,0.9420936108,0.0000000000,0.5226990581,0.5226990581,1,1,0
316_class-791,1,0.7770026326,0.6988204718,0.7770026326,1,0.7770026326,0.6988204718,0.7770026326,0.0000000000,0.0781821609,0.0781821609,1,1,0
