obj_name,iteration,miou,selected,support_query,decoder_confidence,temporal_stability,foreground_background_separation
0_class-14,0,0.7104096412658691,0,0.9587019085884094,0.9313540458679199,1.0,0.5670465230941772
0_class-14,1,0.5993188619613647,0,0.9875737428665161,0.9501503705978394,0.7846657233816767,0.9280619621276855
0_class-14,2,0.44023948907852173,0,0.9956883788108826,0.9359170198440552,0.1231562158100787,0.8326737284660339
0_class-14,3,0.36113378405570984,0,0.971843957901001,0.8815042972564697,0.2882218122868802,0.4898810088634491
0_class-14,4,0.37076127529144287,0,0.9856753349304199,0.8766454458236694,0.32880679372285054,0.5279382467269897
0_class-14,5,0.3306525945663452,1,0.9918509125709534,0.9886212348937988,0.3331371927759924,0.9616578221321106
1_class-14,0,0.4433194100856781,0,0.9611089825630188,1.0036567449569702,1.0,0.9785942435264587
1_class-14,1,0.2551199793815613,0,0.9890618324279785,0.9911909103393555,0.11173204142053744,0.9519820809364319
1_class-14,2,0.39711663126945496,0,0.9609521627426147,0.9284007549285889,0.31088597181486516,0.951029896736145
1_class-14,3,0.2542957067489624,1,0.9898959398269653,0.9922478199005127,0.30860178510741054,0.9421868324279785
1_class-14,4,0.3961508870124817,0,0.9605801105499268,0.9730398654937744,0.30979874924856216,0.9744863510131836
1_class-14,5,0.39736688137054443,0,0.9607017040252686,0.9688843488693237,0.9954427218811778,0.9475401639938354
2_class-12,0,0.9600244760513306,0,0.9932683706283569,0.9931604266166687,1.0,0.9626613855361938
2_class-12,1,0.9042432308197021,1,0.9937254786491394,0.9934548139572144,0.9922023126018106,0.9630914926528931
2_class-12,2,0.9029717445373535,0,0.9933270215988159,0.9933462738990784,0.9941193766539254,0.9614343643188477
2_class-12,3,0.903828501701355,0,0.9935101866722107,0.9935516119003296,0.9926594239649787,0.962026059627533
2_class-12,4,0.9037890434265137,0,0.9938167929649353,0.9913238883018494,0.9906039553887513,0.9629387259483337
2_class-12,5,0.903092086315155,0,0.9935638904571533,0.9940647482872009,0.9926091944822434,0.9609585404396057
3_class-14,0,0.9791138172149658,0,0.921068549156189,1.006579041481018,1.0,0.9904617667198181
3_class-14,1,0.9482736587524414,0,0.9211447834968567,1.0042916536331177,0.9994919606200826,0.9904745221138
